
Date,Amount,Category,Subcategory,Payment Method,Description,Ref/Check No,Payee/Payer,Status,Receipt Picture,Account,Tag,Tax,Quantity,Unit,Split Total,Row Id,Type Id
29-10-2024,10960,Lend,lend,,,,loan to pappa,clear,,SBI SALARY Account,,,1,PCS,,9133,
29-10-2024,10960,Lend,lend,,,,loan to pappa,clear,,SBI SALARY Account,,,1,PCS,,9134,
30-10-2024,-199,Groceries,milk and dairy products,,,,milk,clear,,CSB Jupiter card,,,1,PCS,,9162,
30-10-2024,-555.2,Groceries,shopping mall,,,,bigbasket,clear,,AIRTEL AXIS BANK CREDIT CARD,,,1,PCS,,9209,
30-10-2024,88,Income,Cashback,Cash,,,cheq cashback,clear,,AIRTEL AXIS BANK CREDIT CARD,,,1,PCS,,9140,
30-10-2024,-4541,Account Transfer,,Cash,Transfer:30-10-2024 16:25:10,,AIRTEL AXIS BANK CREDIT CARD,clear,,SBI SALARY Account,,,,,,9224,
30-10-2024,4541.38,Income,Account Transfer,Cash,Transfer:30-10-2024 16:25:10,,SBI SALARY Account,clear,,AIRTEL AXIS BANK CREDIT CARD,,,,,,9225,
30-10-2024,-3586.0,Account Transfer,,Cash,Transfer:30-10-2024 17:06:15,,Standard chartered Value back,clear,,SBI SALARY Account,,,,,,9143,
30-10-2024,3586,Income,Account Transfer,Cash,Transfer:30-10-2024 17:06:15,,SBI SALARY Account,clear,,Standard chartered Value back,,,,,,9144,
30-10-2024,-33755.0,Account Transfer,,Cash,Transfer:30-10-2024 17:06:35,,S.C. Smart Card,clear,,SBI SALARY Account,,,,,,9145,
30-10-2024,33755,Income,Account Transfer,Cash,Transfer:30-10-2024 17:06:35,,SBI SALARY Account,clear,,S.C. Smart Card,,,,,,9146,
30-10-2024,-15261.0,Account Transfer,,Cash,Transfer:30-10-2024 17:36:49,,TATA NEU HDFC CREDIT CARD,clear,,SBI SALARY Account,,,,,,9157,
30-10-2024,15261,Income,Account Transfer,Cash,Transfer:30-10-2024 17:36:49,,SBI SALARY Account,clear,,TATA NEU HDFC CREDIT CARD,,,,,,9158,
30-10-2024,-11779.28,Account Transfer,,Cash,Transfer:30-10-2024 17:42:30,,CSB Jupiter card,clear,,SBI SALARY Account,,,,,,9188,
30-10-2024,11779.28,Income,Account Transfer,Cash,Transfer:30-10-2024 17:42:30,,SBI SALARY Account,clear,,CSB Jupiter card,,,,,,9189,
30-10-2024,-740,Out Side Food,Snack,,,,kaju katri,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,9163,
30-10-2024,-2000,Lend,lend,,,,cash loans from Krishna,clear,,SBI SALARY Account,,,1,PCS,,9164,
31-10-2024,-292.5,Lend,lend,Cash,,,Paresh Makwana,clear,,Flipkart AXISBANK,,,1,PCS,,9283,
31-10-2024,-805,Groceries,કર્યાણું,,,,kaju,clear,,CSB Jupiter card,,,1,PCS,,9165,
31-10-2024,-52.65,Lend,lend,Cash,,,Paresh Makwana,clear,,Flipkart AXISBANK,,,1,PCS,,9284,
31-10-2024,-480,Out Side Food,Restaurant,,,,Manchurian,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,9194,
31-10-2024,-360,Out Side Food,Restaurant,,,,Manchurian,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,9195,
01-11-2024,-160,Out Side Food,Restaurant,,,,premvati,clear,,SBI SALARY Account,,,1,PCS,,9185,
01-11-2024,-750,Child Education,Stationary,,,,olympiad books,clear,,SBI SALARY Account,,,1,PCS,,9186,
01-11-2024,-14816.0,Account Transfer,,Cash,Transfer:Hyundai ipo,,Zerodha,clear,,SBI218,,,,,,9235,
01-11-2024,14816,Income,Account Transfer,Cash,Transfer:Hyundai ipo,,SBI218,clear,,Zerodha,,,,,,9236,
01-11-2024,-128,Groceries,milk and dairy products,,,,milk,clear,,CSB Jupiter card,,,1,PCS,,9270,
02-11-2024,-62,Groceries,milk and dairy products,,,,milk,clear,,CSB Jupiter card,,,1,PCS,,9269,
03-11-2024,-572,Vacation,Fuel,,,,Gujarat gas cng,clear,,Standard chartered Value back,bagasra vraj birth nov 24,,1,PCS,,9180,
03-11-2024,-733.47,Vacation,Fuel,,,,Gujarat gas cng,clear,,Standard chartered Value back,bagasra vraj birth nov 24,,1,PCS,,9172,
03-11-2024,-500,Automobile,Petrol,,,,amaze petrol,clear,,Standard chartered Value back,bagasra vraj birth nov 24,,1,PCS,,9173,
03-11-2024,-20,Tax,Other,Cash,,,convenience charge,clear,,Amaze Fastag,,,1,PCS,,9168,
03-11-2024,-1020.0,Account Transfer,,Cash,Transfer:03-11-2024 10:49:15,,Amaze Fastag,clear,,TATA NEU HDFC CREDIT CARD,,,,,,9166,
03-11-2024,1020,Income,Account Transfer,Cash,Transfer:03-11-2024 10:49:15,,TATA NEU HDFC CREDIT CARD,clear,,Amaze Fastag,,,,,,9167,
03-11-2024,5,Income,Cashback,Cash,,,cashback,clear,,SBI SALARY Account,,,1,PCS,,9187,
03-11-2024,-4098,Personal,Personal Care,,,,body lotion,clear,,CSB Jupiter card,,,1,PCS,,9267,
03-11-2024,-2224,Personal,Gift,,,,vraj gift,clear,,CSB Jupiter card,,,1,PCS,,9268,
05-11-2024,-215,Vacation,Fuel,,,,Gujarat gas cng,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,9171,
05-11-2024,-500,Personal,Gift,,,,vibhu gift,clear,,My Cash,,,1,PCS,,9174,
05-11-2024,-450,Automobile,Maintenance,,,,car wash,clear,,SBI SALARY Account,,,1,PCS,,9184,
06-11-2024,-646,Vacation,Fuel,,,,Gujarat gas cng,clear,,Standard chartered Value back,bagasra vraj birth nov 24,,1,PCS,,9169,
06-11-2024,-520,Vacation,Fuel,,,,Gujarat gas cng,clear,,My Cash,bagasra vraj birth nov 24,,1,PCS,,9170,
06-11-2024,-500,Personal,Gift,,,,gift to Krishna friend,clear,,My Cash,,,1,PCS,,9175,
06-11-2024,-158,Vacation,Fuel,,,,Gujarat gas cng,clear,,TATA NEU HDFC CREDIT CARD,bagasra vraj birth nov 24,,1,PCS,,9176,
06-11-2024,-533,Vacation,Food,,,,highway restaurant,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,9177,
07-11-2024,432,Income,Cashback,,,,airtel axis bank monthly cashback,clear,,AIRTEL AXIS BANK CREDIT CARD,,,1,PCS,,9223,
07-11-2024,-425,Vacation,Fuel,,,,Gujarat gas cng,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,9178,
07-11-2024,-201,Religious,Religious,,,,gift to god,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,9179,
08-11-2024,24837,Lend,lend,,,,abhi for ac,clear,,Fi Federal 5181,,,1,PCS,,9181,
08-11-2024,-24837.0,Account Transfer,,Cash,Transfer:08-11-2024 15:07:42,,SBI SALARY Account,clear,,Fi Federal 5181,,,,,,9182,
08-11-2024,24837,Income,Account Transfer,Cash,Transfer:08-11-2024 15:07:42,,Fi Federal 5181,clear,,SBI SALARY Account,,,,,,9183,
08-11-2024,20,Income,Cashback,Cash,,,cheq cashback,clear,,HDFC FREEDOM Card,,,1,PCS,,9193,
08-11-2024,-33735.0,Account Transfer,,Cash,Transfer:08-11-2024 16:22:16,,HDFC FREEDOM Card,clear,,SBI SALARY Account,,,,,,9191,
08-11-2024,33735,Income,Account Transfer,Cash,Transfer:08-11-2024 16:22:16,,SBI SALARY Account,clear,,HDFC FREEDOM Card,,,,,,9192,
09-11-2024,-1800,Household,Home Maintenance,,,,maintenance,,,SBI SALARY Account,,,1,PCS,,9196,
09-11-2024,-28.47,Entertainment,,,,,jiocinema,clear,,SBI218,,,1,PCS,,9237,
10-11-2024,-564,Vacation,Fuel,,,,Gujarat gas cng,clear,,TATA NEU HDFC CREDIT CARD,bagasra vraj birth nov 24,,1,PCS,,9197,
10-11-2024,-180,Vacation,Fuel,,,,Gujarat gas cng,clear,,TATA NEU HDFC CREDIT CARD,bagasra vraj birth nov 24,,1,PCS,,9198,
10-11-2024,-27371,HOME LOAN,EMI,,,,anand avenue,,,SBI SALARY Account,,,1,PCS,,9228,
10-11-2024,-17178,HOME LOAN,HOME EQUITY,,,,maxgain gain,,,SBI SALARY Account,,,1,PCS,,9229,
10-11-2024,-500,Groceries,કર્યાણું,,,,grocery,clear,,SBI SALARY Account,,,1,PCS,,9231,
10-11-2024,-525,Vacation,Fuel,,,,Gujarat gas cng,clear,,Standard chartered Value back,bagasra vraj birth nov 24,,1,PCS,,9199,
10-11-2024,-366,Vacation,Food,,,,lunch,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,9200,
10-11-2024,-80,Vacation,Food,Cash,,,ice cream,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,9201,
10-11-2024,-40,Out Side Food,Drinks,,,,soda,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,9219,
10-11-2024,-260,Out Side Food,Snack,,,,Dosa,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,9220,
10-11-2024,-496,Vacation,Fuel,,,,Gujarat gas cng,clear,,TATA NEU HDFC CREDIT CARD,bagasra vraj birth nov 24,,1,PCS,,9202,
11-11-2024,-45,Groceries,milk and dairy products,,,,milk,clear,,CSB Jupiter card,,,1,PCS,,9211,
11-11-2024,-156,Groceries,milk and dairy products,,,,milk,clear,,CSB Jupiter card,,,1,PCS,,9203,
11-11-2024,-60,Household,Consumables,,,,amber soap,clear,,CSB Jupiter card,,,1,PCS,,9204,
11-11-2024,-120.07,Personal,Hobbies,,,,airtel,clear,,AIRTEL AXIS BANK CREDIT CARD,,,1,PCS,,9205,
11-11-2024,-120.07,Lend,lend,,,,loan to pappa,clear,,AIRTEL AXIS BANK CREDIT CARD,,,1,PCS,,9206,
11-11-2024,-120.07,Lend,lend,,,,loan to pappa,clear,,AIRTEL AXIS BANK CREDIT CARD,,,1,PCS,,9207,
11-11-2024,-20000,Liability,Parents,,,,parents expenses,clear,,SBI SALARY Account,,,1,PCS,,9208,
11-11-2024,17178,HOME LOAN,HOME EQUITY,,,,maxgain gain,,,SBI SALARY Account,,,1,PCS,,9230,
12-11-2024,-156,Groceries,milk and dairy products,,,,milk,clear,,CSB Jupiter card,,,1,PCS,,9212,
12-11-2024,1,Tax,,,,,account verification,clear,,Fi Federal 5181,,,1,PCS,,9325,
12-11-2024,-130,Out Side Food,Snack,,,,burger,clear,,SBI SALARY Account,,,1,PCS,,9210,
13-11-2024,-156,Groceries,milk and dairy products,,,,milk,clear,,CSB Jupiter card,,,1,PCS,,9213,
14-11-2024,-76,Groceries,milk and dairy products,,,,milk,clear,,CSB Jupiter card,,,1,PCS,,9214,
14-11-2024,-140,Out Side Food,Snack,,,,sandwich,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,9217,
14-11-2024,-4429,Groceries,કર્યાણું,,,,grocery,clear,,SBI SALARY Account,,,1,PCS,,9232,
14-11-2024,-400,Automobile,Petrol,,,,jupiter petrol,clear,,Standard chartered Value back,,,1,PCS,,9296,
15-11-2024,-156,Groceries,milk and dairy products,,,,milk,clear,,CSB Jupiter card,,,1,PCS,,9215,
15-11-2024,-170,Uncategorized,,,,,bhajan store,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,9216,
16-11-2024,-100,Household,Home Maintenance,,,,chopper  repair,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,9218,
16-11-2024,-104.84,Groceries,shopping mall,,,,bigbasket,clear,,AIRTEL AXIS BANK CREDIT CARD,,,1,PCS,,9354,
16-11-2024,-156,Groceries,milk and dairy products,,,,milk,clear,,CSB Jupiter card,,,1,PCS,,9266,
17-11-2024,-72,Groceries,milk and dairy products,,,,milk,clear,,CSB Jupiter card,,,1,PCS,,9239,
17-11-2024,-490,Utilities,Gas,,,,Gujarat gas,clear,,AIRTEL AXIS BANK CREDIT CARD,,,1,PCS,,9226,
17-11-2024,-120.07,Personal,Hobbies,,,,airtel,clear,,AIRTEL AXIS BANK CREDIT CARD,,,1,PCS,,9227,
17-11-2024,-35000,Account Transfer,,Cash,Transfer:17-11-2024 15:20:28,,FLATTRADE,clear,,SBI218,,,,,,9233,
17-11-2024,50000,Income,Account Transfer,Cash,Transfer:17-11-2024 15:20:28,,SBI218,clear,,FLATTRADE,,,,,,9234,
18-11-2024,-156,Groceries,milk and dairy products,,,,milk,clear,,CSB Jupiter card,,,1,PCS,,9238,
18-11-2024,-2000,Lend,lend,,,,cash loans from Krishna,clear,,SBI SALARY Account,,,1,PCS,,9274,
18-11-2024,265.99,Uncategorized,,,,,miscellaneous,clear,,Standard chartered Value back,,,1,PCS,,9302,
18-11-2024,-34400.0,Account Transfer,,Cash,Transfer:18-11-2024 23:25:31,,SBI218,clear,,Finvasia,,,,,,9240,
18-11-2024,34400,Income,Account Transfer,Cash,Transfer:18-11-2024 23:25:31,,Finvasia,clear,,SBI218,,,,,,9241,
19-11-2024,-100,Groceries,milk and dairy products,,,,milk,clear,,CSB Jupiter card,,,1,PCS,,9242,
19-11-2024,-808.5,Lend,lend,,,,loan to pappa,clear,,AIRTEL AXIS BANK CREDIT CARD,,,1,PCS,,9243,
19-11-2024,-195,Groceries,shopping mall,,,,bhagavati bakery,clear,,CSB Jupiter card,,,1,PCS,,9244,
19-11-2024,7.69,Tax,Other,,,,credit interest,clear,,Standard chartered Value back,,,1,PCS,,9395,
19-11-2024,-28.49,Tax,Other,,,,gst,clear,,Standard chartered Value back,,,1,PCS,,9396,
19-11-2024,-120,Out Side Food,Snack,,,,egg stor,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,9245,
20-11-2024,-703,Vacation,Fuel,,,,Gujarat gas cng,clear,,Standard chartered Value back,,,1,PCS,,9246,
20-11-2024,-80,Out Side Food,Drinks,,,,soda,clear,,CSB Jupiter card,,,1,PCS,,9265,
21-11-2024,-29,Entertainment,,,,,jiocinema,clear,,SBI SALARY Account,,,1,PCS,,9275,
21-11-2024,-1200,Child Education,Auto fees,,,,School auto,clear,,SBI SALARY Account,,,1,PCS,,9276,
21-11-2024,-154,Groceries,milk and dairy products,,,,milk,clear,,CSB Jupiter card,,,1,PCS,,9264,
22-11-2024,-35000.0,Account Transfer,,Cash,Transfer:10-12-2024 09:35:32,,FLATTRADE,clear,,SBI218,,,,,,9326,
22-11-2024,35000,Income,Account Transfer,Cash,Transfer:10-12-2024 09:35:32,,SBI218,clear,,FLATTRADE,,,,,,9327,
23-11-2024,-140,Groceries,milk and dairy products,,,,milk,clear,,CSB Jupiter card,,,1,PCS,,9247,
23-11-2024,-352,Out Side Food,Restaurant,,,,pizza,clear,,AIRTEL AXIS BANK CREDIT CARD,,,1,PCS,,9248,
23-11-2024,-23.10,miscellaneous,miscellaneous,,,,miscellaneous,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,9258,
24-11-2024,-113,Out Side Food,Snack,,,,sandwich,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,9257,
25-11-2024,-220.43,Groceries,shopping mall,,,,bigbasket,clear,,AIRTEL AXIS BANK CREDIT CARD,,,1,PCS,,9355,
25-11-2024,-210,Out Side Food,Snack,,,,egg stor,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,9256,
25-11-2024,-156,Groceries,milk and dairy products,,,,milk,clear,,CSB Jupiter card,,,1,PCS,,9259,
27-11-2024,1260,Income,,,,,PMJAY,clear,,SBI SALARY Account,,,1,PCS,,9277,
28-11-2024,-254,Groceries,milk and dairy products,,,,milk,clear,,CSB Jupiter card,,,1,PCS,,9249,
28-11-2024,-168.65,Groceries,shopping mall,,,,bigbasket,clear,,AIRTEL AXIS BANK CREDIT CARD,,,1,PCS,,9250,
28-11-2024,-180,Groceries,milk and dairy products,,,,milk,clear,,CSB Jupiter card,,,1,PCS,,9263,
28-11-2024,-625000,Personal,Education,,smimer fee,,neet pg,clear,,ICICI AMAZON PAY CREDIT CARD,,,1,PCS,,9272,
29-11-2024,-240,Out Side Food,Snack,,,,variya snacks,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,9251,
29-11-2024,-200,Out Side Food,Restaurant,,,,kumbhaniya ભજીયા,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,9252,
29-11-2024,-3,Household,Other,,,,xerox,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,9253,
29-11-2024,-30,Personal,Education,,,,neet pg,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,9254,
29-11-2024,-15,Personal,Education,,,,neet pg,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,9255,
29-11-2024,-150,Out Side Food,Snack,,,,wafer,clear,,CSB Jupiter card,,,1,PCS,,9261,
29-11-2024,-156,Groceries,milk and dairy products,,,,milk,clear,,CSB Jupiter card,,,1,PCS,,9262,
29-11-2024,-1446.67,Groceries,shopping mall,,6.,,bigbasket,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,9271,
30-11-2024,-69.24,Lend,lend,Cash,,,Paresh Makwana,clear,,Flipkart AXISBANK,,,1,PCS,,9535,
30-11-2024,-384.66,Lend,lend,Cash,,,Paresh Makwana,clear,,Flipkart AXISBANK,,,1,PCS,,9536,
30-11-2024,-9622.9,Lend,lend,Cash,,,Paresh Makwana,clear,,Flipkart AXISBANK,,,1,PCS,,9537,
01-12-2024,-156,Groceries,milk and dairy products,,,,milk,clear,,CSB Jupiter card,,,1,PCS,,9273,
01-12-2024,-9626.0,Account Transfer,,Cash,Transfer:01-12-2024 11:50:58,,CSB Jupiter card,clear,,SBI SALARY Account,,,,,,9278,
01-12-2024,9626,Income,Account Transfer,Cash,Transfer:01-12-2024 11:50:58,,SBI SALARY Account,clear,,CSB Jupiter card,,,,,,9279,
01-12-2024,-1840.48,Account Transfer,,Cash,Transfer:01-12-2024 12:03:39,,AIRTEL AXIS BANK CREDIT CARD,clear,,SBI SALARY Account,,,,,,9357,
01-12-2024,1840.48,Income,Account Transfer,Cash,Transfer:01-12-2024 12:03:39,,SBI SALARY Account,clear,,AIRTEL AXIS BANK CREDIT CARD,,,,,,9358,
01-12-2024,33,Income,Cashback,Cash,,,cheq cashback,clear,,AIRTEL AXIS BANK CREDIT CARD,,,1,PCS,,9282,
01-12-2024,-3784,Account Transfer,,Cash,Transfer:01-12-2024 12:17:07,,Flipkart AXISBANK,clear,,SBI SALARY Account,,,,,,9542,
01-12-2024,3784.15,Income,Account Transfer,Cash,Transfer:01-12-2024 12:17:07,,SBI SALARY Account,clear,,Flipkart AXISBANK,,,,,,9543,
01-12-2024,-565.0,Account Transfer,,Cash,Transfer:01-12-2024 12:22:03,,ICICI AMAZON PAY CREDIT CARD,clear,,SBI SALARY Account,,,,,,9291,
01-12-2024,565,Income,Account Transfer,Cash,Transfer:01-12-2024 12:22:03,,SBI SALARY Account,clear,,ICICI AMAZON PAY CREDIT CARD,,,,,,9292,
01-12-2024,-7879.0,Account Transfer,,Cash,Transfer:01-12-2024 12:26:09,,TATA NEU HDFC CREDIT CARD,clear,,SBI SALARY Account,,,,,,9294,
01-12-2024,7879,Income,Account Transfer,Cash,Transfer:01-12-2024 12:26:09,,SBI SALARY Account,clear,,TATA NEU HDFC CREDIT CARD,,,,,,9295,
01-12-2024,-5023,Account Transfer,,Cash,Transfer:01-12-2024 15:34:17,,Standard chartered Value back,clear,,SBI SALARY Account,,,,,,9303,
01-12-2024,5023.48,Income,Account Transfer,Cash,Transfer:01-12-2024 15:34:17,,SBI SALARY Account,clear,,Standard chartered Value back,,,,,,9304,
01-12-2024,-669,Automobile,CNG,,,,Gujarat gas cng,clear,,Standard chartered Value back,,,1,PCS,,9305,
02-12-2024,-156,Groceries,milk and dairy products,,,,milk,clear,,CSB Jupiter card,,,1,PCS,,9306,
02-12-2024,-420,Household,Consumables,,,,Amazon,clear,,ICICI AMAZON PAY CREDIT CARD,,,1,PCS,1068.00,9307,
02-12-2024,-648.00,Lend,lend,,,,Amazon,clear,,ICICI AMAZON PAY CREDIT CARD,,,1,PCS,1068.00,9308,
03-12-2024,-124,Groceries,milk and dairy products,,,,milk,clear,,CSB Jupiter card,,,1,PCS,,9309,
03-12-2024,-2000,Lend,lend,,,,cash loans from Krishna,clear,,SBI SALARY Account,,,1,PCS,,9310,
03-12-2024,141271,Income,Salary,,,,surat municipal corporation,clear,,SBI SALARY Account,,,1,PCS,,9334,
03-12-2024,-300,Groceries,vegetables and fruits,,,,mousambi,clear,,SBI SALARY Account,,,1,PCS,,9335,
03-12-2024,-220,Groceries,vegetables and fruits,,,,fruits,clear,,SBI SALARY Account,,,1,PCS,,9336,
03-12-2024,-420,Household,Home Maintenance,,,,matho,clear,,SBI SALARY Account,,,1,PCS,,9337,
03-12-2024,1.38,Tax,Other,,,,gst,clear,,Standard chartered Value back,,,1,PCS,,9390,
03-12-2024,35.06,Tax,Other,,,,gst,clear,,Standard chartered Value back,,,1,PCS,,9391,
03-12-2024,28.49,Tax,Other,,,,gst,clear,,Standard chartered Value back,,,1,PCS,,9392,
03-12-2024,194.80,PENALTY,,,,,purchase interest,clear,,Standard chartered Value back,,,1,PCS,,9393,
03-12-2024,158.30,PENALTY,,,,,purchase interest,clear,,Standard chartered Value back,,,1,PCS,,9394,
03-12-2024,-565,Groceries,કર્યાણું,,,,grocery,clear,,CSB Jupiter card,,,1,PCS,,9311,
03-12-2024,-436,Vacation,Food,Cash,,,ice cream,clear,,CSB Jupiter card,,,1,PCS,,9312,
03-12-2024,-64,Groceries,milk and dairy products,,,,milk,clear,,CSB Jupiter card,,,1,PCS,,9313,
03-12-2024,-200,Personal,Personal Care,,,,hair cut,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,9349,
04-12-2024,-425.52,Automobile,Petrol,,,,jupiter petrol,clear,,Standard chartered Value back,,,1,PCS,,9314,
04-12-2024,-1530.0,Account Transfer,,Cash,Transfer:04-12-2024 14:40:25,,S.C. Smart Card,clear,,SBI SALARY Account,,,,,,9315,
04-12-2024,1530,Income,Account Transfer,Cash,Transfer:04-12-2024 14:40:25,,SBI SALARY Account,clear,,S.C. Smart Card,,,,,,9316,
04-12-2024,-60,Groceries,milk and dairy products,,,,milk,clear,,CSB Jupiter card,,,1,PCS,,9348,
06-12-2024,-601,Groceries,milk and dairy products,,,,milk,clear,,CSB Jupiter card,,,1,PCS,,9347,
07-12-2024,1122,Lend,lend,Cash,,,parlor loan,clear,,Fi Federal 5181,,,1,PCS,,9323,
07-12-2024,-1122.26,Lend,lend,Cash,,,parlor loan,clear,,ICICI AMAZON PAY CREDIT CARD,,,1,PCS,,9385,
08-12-2024,-1800,Household,Home Maintenance,,,,maintenance,clear,,SBI SALARY Account,,,1,PCS,,9317,
08-12-2024,300,Income,Cashback,Cash,,,cashback,clear,,jupiter federal 7298,,,1,PCS,,10523,
09-12-2024,-2553,Utilities,Electric,,,,GEB,clear,,AIRTEL AXIS BANK CREDIT CARD,,,1,PCS,,9318,
09-12-2024,299,Income,Cashback,Cash,,,cashback,clear,,ICICI AMAZON PAY CREDIT CARD,,,1,PCS,,9849,
09-12-2024,-49.78,Groceries,shopping mall,,,,bigbasket,clear,,AIRTEL AXIS BANK CREDIT CARD,,,1,PCS,,9356,
10-12-2024,-14583,Personal,Hobbies,,,,poco x6 neo mobile,clear,,Tata Star Titanium Sbi Card,,,1,PCS,,9412,
10-12-2024,-36000.0,Account Transfer,,Cash,Transfer:10-12-2024 09:24:48,,SBI218,clear,,jupiter federal 7298,,,,,,9319,
10-12-2024,36000,Income,Account Transfer,Cash,Transfer:10-12-2024 09:24:48,,jupiter federal 7298,clear,,SBI218,,,,,,9320,
10-12-2024,-2600.0,Account Transfer,,Cash,Transfer:10-12-2024 09:25:22,,SBI218,clear,,Fi Federal 5181,,,,,,9321,
10-12-2024,2600,Income,Account Transfer,Cash,Transfer:10-12-2024 09:25:22,,Fi Federal 5181,clear,,SBI218,,,,,,9322,
10-12-2024,-39000.0,Account Transfer,,Cash,Transfer:10-12-2024 09:40:01,,Finvasia,clear,,SBI218,,,,,,9328,
10-12-2024,39000,Income,Account Transfer,Cash,Transfer:10-12-2024 09:40:01,,SBI218,clear,,Finvasia,,,,,,9329,
10-12-2024,-400,Automobile,Maintenance,,,,car wash,clear,,SBI SALARY Account,,,1,PCS,,9330,
10-12-2024,301,Income,Cashback,,,,airtel axis bank monthly cashback,clear,,AIRTEL AXIS BANK CREDIT CARD,,,1,PCS,,9331,
10-12-2024,-27371,HOME LOAN,EMI,,,,anand avenue,,,SBI SALARY Account,,,1,PCS,,9332,
10-12-2024,-17178,HOME LOAN,HOME EQUITY,,,,maxgain gain,,,SBI SALARY Account,,,1,PCS,,9333,
10-12-2024,-1686,Personal,Hobbies,,,,loan to vishal,clear,,ICICI AMAZON PAY CREDIT CARD,,,1,PCS,,9386,
11-12-2024,-218.74,Out Side Food,Restaurant,,,,zomato,clear,,IDFC FIRST,,,1,PCS,,9338,
11-12-2024,-37,Travel,,,,,ola cab,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,9339,
11-12-2024,-150,Groceries,vegetables and fruits,,,,vegetables,clear,,CSB Jupiter card,,,1,PCS,,9340,
11-12-2024,-100,Groceries,vegetables and fruits,,,,fruits,clear,,CSB Jupiter card,,,1,PCS,,9341,
11-12-2024,-100,Groceries,vegetables and fruits,,,,fruits,clear,,jupiter federal 7298,,,1,PCS,,9342,
11-12-2024,-220,Groceries,vegetables and fruits,,,,fruits,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,9343,
11-12-2024,-230,Groceries,vegetables and fruits,,,,fruits,clear,,SBI SALARY Account,,,1,PCS,,9344,
11-12-2024,-30,Travel,,,,,ola cab,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,9345,
11-12-2024,17178,HOME LOAN,HOME EQUITY,,,,maxgain gain,,,SBI SALARY Account,,,1,PCS,,9362,
11-12-2024,-176,Groceries,milk and dairy products,,,,milk,clear,,SBI SALARY Account,,,1,PCS,,9363,
11-12-2024,-3600,Automobile,Maintenance,,engine mountings,,amaze repair,clear,,SBI SALARY Account,,,1,PCS,,9364,
12-12-2024,-145,Groceries,milk and dairy products,,,,milk,clear,,SBI SALARY Account,,,1,PCS,,9359,
12-12-2024,80,Income,Cashback,,,,flipkart monthly cashback,clear,,Flipkart AXISBANK,,,1,PCS,,9350,
13-12-2024,-80,Household,Consumables,,,,gyser cell,clear,,SBI SALARY Account,,,1,PCS,,9360,
13-12-2024,-5280.0,Account Transfer,,Cash,Transfer:13-12-2024 12:06:40,,Cosmetics Clinic,clear,,SBI SALARY Account,,,,,,9351,
13-12-2024,5280,Income,Account Transfer,Cash,Transfer:13-12-2024 12:06:40,,SBI SALARY Account,clear,,Cosmetics Clinic,,,,,,9352,
13-12-2024,-5280,Skin Clinic,drugs,Cash,,,drug,clear,,Cosmetics Clinic,,,1,PCS,,9353,
13-12-2024,-500,Automobile,Petrol,,,,amaze petrol,clear,,Standard chartered Value back,,,1,PCS,,9361,
14-12-2024,-112,Groceries,milk and dairy products,,,,milk,clear,,My Cash,,,1,PCS,,9365,
14-12-2024,-100,Out Side Food,Snack,,,,રસવાળા વાળા khamab,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,9366,
14-12-2024,-445,Entertainment,Party,,,,cake,clear,,CSB Jupiter card,,,1,PCS,,9367,
14-12-2024,-112,Out Side Food,Snack,,,,રસવાળા વાળા khamab,clear,,SBI SALARY Account,,,1,PCS,,9430,
15-12-2024,-120.07,Personal,Hobbies,,,,airtel,clear,,AIRTEL AXIS BANK CREDIT CARD,,,1,PCS,,9368,
15-12-2024,-120.07,Lend,lend,,,,loan to pappa,clear,,AIRTEL AXIS BANK CREDIT CARD,,,1,PCS,,9369,
